# libcsp golden vectors, CSP wire version 2
# generated by oracle/gen_vectors.c against the libcsp submodule
# format: kind\tinput-description\toutput-hex
id_v2	v=2,pri=0,src=0,dst=0,sport=0,dport=0,flags=0x00,payload=	000000000000
id_v2	v=2,pri=0,src=0,dst=0,sport=0,dport=0,flags=0x00,payload=00	00000000000000
id_v2	v=2,pri=0,src=0,dst=0,sport=0,dport=0,flags=0x00,payload=41	00000000000041
id_v2	v=2,pri=0,src=0,dst=0,sport=0,dport=0,flags=0x00,payload=48656c6c6f	00000000000048656c6c6f
id_v2	v=2,pri=0,src=0,dst=0,sport=0,dport=0,flags=0x00,payload=deadbeef	000000000000deadbeef
id_v2	v=2,pri=0,src=0,dst=0,sport=0,dport=0,flags=0x00,payload=ffffffffffffffff	000000000000ffffffffffffffff
id_v2	v=2,pri=0,src=0,dst=0,sport=0,dport=0,flags=0x00,payload=0102030405060708090a0b0c0d0e0f1011121314	0000000000000102030405060708090a0b0c0d0e0f1011121314
id_v2	v=2,pri=1,src=1,dst=2,sport=10,dport=20,flags=0x00,payload=	400200054280
id_v2	v=2,pri=1,src=1,dst=2,sport=10,dport=20,flags=0x00,payload=00	40020005428000
id_v2	v=2,pri=1,src=1,dst=2,sport=10,dport=20,flags=0x00,payload=41	40020005428041
id_v2	v=2,pri=1,src=1,dst=2,sport=10,dport=20,flags=0x00,payload=48656c6c6f	40020005428048656c6c6f
id_v2	v=2,pri=1,src=1,dst=2,sport=10,dport=20,flags=0x00,payload=deadbeef	400200054280deadbeef
id_v2	v=2,pri=1,src=1,dst=2,sport=10,dport=20,flags=0x00,payload=ffffffffffffffff	400200054280ffffffffffffffff
id_v2	v=2,pri=1,src=1,dst=2,sport=10,dport=20,flags=0x00,payload=0102030405060708090a0b0c0d0e0f1011121314	4002000542800102030405060708090a0b0c0d0e0f1011121314
id_v2	v=2,pri=2,src=8,dst=11,sport=48,dport=24,flags=0x00,payload=	800b00218c00
id_v2	v=2,pri=2,src=8,dst=11,sport=48,dport=24,flags=0x00,payload=00	800b00218c0000
id_v2	v=2,pri=2,src=8,dst=11,sport=48,dport=24,flags=0x00,payload=41	800b00218c0041
id_v2	v=2,pri=2,src=8,dst=11,sport=48,dport=24,flags=0x00,payload=48656c6c6f	800b00218c0048656c6c6f
id_v2	v=2,pri=2,src=8,dst=11,sport=48,dport=24,flags=0x00,payload=deadbeef	800b00218c00deadbeef
id_v2	v=2,pri=2,src=8,dst=11,sport=48,dport=24,flags=0x00,payload=ffffffffffffffff	800b00218c00ffffffffffffffff
id_v2	v=2,pri=2,src=8,dst=11,sport=48,dport=24,flags=0x00,payload=0102030405060708090a0b0c0d0e0f1011121314	800b00218c000102030405060708090a0b0c0d0e0f1011121314
id_v2	v=2,pri=3,src=31,dst=31,sport=63,dport=63,flags=0x00,payload=	c01f007fffc0
id_v2	v=2,pri=3,src=31,dst=31,sport=63,dport=63,flags=0x00,payload=00	c01f007fffc000
id_v2	v=2,pri=3,src=31,dst=31,sport=63,dport=63,flags=0x00,payload=41	c01f007fffc041
id_v2	v=2,pri=3,src=31,dst=31,sport=63,dport=63,flags=0x00,payload=48656c6c6f	c01f007fffc048656c6c6f
id_v2	v=2,pri=3,src=31,dst=31,sport=63,dport=63,flags=0x00,payload=deadbeef	c01f007fffc0deadbeef
id_v2	v=2,pri=3,src=31,dst=31,sport=63,dport=63,flags=0x00,payload=ffffffffffffffff	c01f007fffc0ffffffffffffffff
id_v2	v=2,pri=3,src=31,dst=31,sport=63,dport=63,flags=0x00,payload=0102030405060708090a0b0c0d0e0f1011121314	c01f007fffc00102030405060708090a0b0c0d0e0f1011121314
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x01,payload=	800800054281
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x01,payload=00	80080005428100
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x01,payload=41	80080005428141
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x01,payload=48656c6c6f	80080005428148656c6c6f
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x01,payload=deadbeef	800800054281deadbeef
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x01,payload=ffffffffffffffff	800800054281ffffffffffffffff
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x01,payload=0102030405060708090a0b0c0d0e0f1011121314	8008000542810102030405060708090a0b0c0d0e0f1011121314
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x02,payload=	800800054282
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x02,payload=00	80080005428200
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x02,payload=41	80080005428241
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x02,payload=48656c6c6f	80080005428248656c6c6f
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x02,payload=deadbeef	800800054282deadbeef
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x02,payload=ffffffffffffffff	800800054282ffffffffffffffff
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x02,payload=0102030405060708090a0b0c0d0e0f1011121314	8008000542820102030405060708090a0b0c0d0e0f1011121314
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x08,payload=	800800054288
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x08,payload=00	80080005428800
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x08,payload=41	80080005428841
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x08,payload=48656c6c6f	80080005428848656c6c6f
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x08,payload=deadbeef	800800054288deadbeef
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x08,payload=ffffffffffffffff	800800054288ffffffffffffffff
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x08,payload=0102030405060708090a0b0c0d0e0f1011121314	8008000542880102030405060708090a0b0c0d0e0f1011121314
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x10,payload=	800800054290
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x10,payload=00	80080005429000
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x10,payload=41	80080005429041
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x10,payload=48656c6c6f	80080005429048656c6c6f
id_v2	v=2,pri=2,src=1,dst=8,sport=10,dport=20,flags=0x10,payload=deadbeef	800800054290deadbeef
